matchID,time,winner,champion,lane,role,kills,deaths,assists,minionsKilled,goldEarned,wardsPlaced
1383469455,1400283894109,True,4,MIDDLE,SOLO,9,1,8,157,10739,5
1384886520,1400364440679,False,13,JUNGLE,NONE,3,7,3,111,6555,6
1376742525,1399785852316,True,76,MIDDLE,SOLO,7,3,10,183,12762,11
1377225816,1399829899503,True,4,MIDDLE,SOLO,9,3,14,214,15016,8
1377464114,1399847047246,False,76,MIDDLE,SOLO,5,10,10,127,9780,7
1377961561,1399865132869,False,76,MIDDLE,SOLO,5,5,3,214,12966,7
1378007871,1399869772571,True,4,MIDDLE,SOLO,9,6,13,230,16273,13
1378056040,1399873081046,False,64,JUNGLE,NONE,10,5,17,75,14043,33
1378103693,1399876321001,True,236,BOTTOM,DUO_CARRY,10,5,7,177,12328,5
1378825254,1399942991839,True,4,MIDDLE,SOLO,10,5,8,156,11604,4
1378871782,1399945419314,True,4,MIDDLE,SOLO,6,3,13,216,15094,13
1378903707,1399947696142,True,4,MIDDLE,SOLO,10,4,14,208,15381,10
1379240230,1399954222417,False,134,MIDDLE,SOLO,7,10,7,222,13681,11
1379313466,1399957644492,True,38,MIDDLE,SOLO,7,3,3,154,9102,7
1379355631,1399960583251,True,4,MIDDLE,SOLO,7,5,15,227,15314,8
1379374546,1399963893817,False,38,MIDDLE,SOLO,8,4,4,149,9888,6
1379406345,1399966694134,False,58,TOP,SOLO,1,6,6,234,10034,6
1375331446,1399691471403,True,134,MIDDLE,SOLO,5,4,8,147,9031,8
1375359894,1399693404611,True,105,MIDDLE,SOLO,17,5,5,238,17291,8
1375420954,1399696548899,False,105,MIDDLE,SOLO,11,7,5,222,12908,7
1375471169,1399698993482,False,38,MIDDLE,SOLO,3,10,8,141,9163,11
1375469078,1399701333600,False,134,MIDDLE,SOLO,1,4,2,182,8018,9
1375592259,1399710618058,True,117,MIDDLE,SOLO,8,13,16,184,14278,7
1375587306,1399713647787,True,92,MIDDLE,SOLO,9,7,5,190,13810,5
1375988971,1399748681295,True,4,MIDDLE,SOLO,6,2,15,206,13596,15
1376116337,1399751061092,False,4,MIDDLE,SOLO,3,5,5,187,10269,9
1376226444,1399759441883,True,4,MIDDLE,SOLO,11,8,14,248,18842,10
1376271440,1399762331591,False,61,MIDDLE,SOLO,8,8,15,275,18036,11
1376371276,1399766718781,True,134,MIDDLE,SOLO,4,4,4,168,9256,9
1376388209,1399769544278,True,412,BOTTOM,DUO_SUPPORT,0,4,23,28,9998,19
1376443496,1399772673091,True,105,MIDDLE,SOLO,16,4,4,192,14907,9
1376640190,1399783363848,True,4,MIDDLE,SOLO,6,5,7,187,11739,9
1372970018,1399503246259,False,4,MIDDLE,SOLO,1,6,3,168,9155,7
1372996038,1399505269930,True,76,MIDDLE,SOLO,5,3,16,162,13782,10
1373282136,1399524230546,False,38,MIDDLE,SOLO,6,9,11,193,12624,7
1373315775,1399527390083,True,92,MIDDLE,DUO_CARRY,12,8,7,217,15063,5
1373325440,1399529832362,False,4,MIDDLE,SOLO,5,6,9,209,12331,9
1373348910,1399532162497,False,4,MIDDLE,SOLO,20,9,13,237,19705,10
1373870731,1399587744246,False,7,MIDDLE,SOLO,2,3,3,144,7270,5
1373887270,1399590114924,True,38,MIDDLE,SOLO,14,7,6,104,10788,7
1373906034,1399591967439,True,105,MIDDLE,SOLO,14,2,3,162,11896,6
1373934574,1399593837592,True,7,MIDDLE,SOLO,8,2,8,204,12753,8
1373986827,1399598048590,True,38,MIDDLE,SOLO,16,3,1,152,11530,4
1374007814,1399600294228,True,38,MIDDLE,SOLO,19,1,6,175,13727,8
1374195170,1399612693806,False,157,MIDDLE,SOLO,4,6,3,223,10376,17
1374230569,1399614808901,False,134,MIDDLE,SOLO,2,5,5,124,6059,4
1374218213,1399616471025,True,4,MIDDLE,SOLO,3,4,15,227,15495,14
1370734331,1399330600391,True,4,MIDDLE,SOLO,8,4,15,173,12971,8
1370756593,1399332542147,False,105,MIDDLE,SOLO,3,2,1,99,5125,3
1370801966,1399334068340,True,4,MIDDLE,SOLO,8,2,3,162,10528,5
1370830336,1399335858811,True,76,MIDDLE,SOLO,10,1,6,180,12017,8
1370881583,1399338477001,False,76,MIDDLE,SOLO,4,5,2,187,10440,11
1370919282,1399341096844,True,4,MIDDLE,SOLO,6,1,4,178,10239,6
1370975429,1399342949076,False,4,MIDDLE,SOLO,4,4,4,263,14118,9
1371313230,1399351344611,True,4,MIDDLE,SOLO,7,1,12,212,13986,6
1371364959,1399356442498,False,92,MIDDLE,SOLO,12,6,5,214,13714,8
1371889033,1399423101352,True,4,MIDDLE,SOLO,3,3,9,186,10154,9
1371957282,1399424949526,True,4,MIDDLE,SOLO,8,6,12,183,13281,9
1372136242,1399427616764,True,117,MIDDLE,SOLO,5,2,6,159,9211,6
1372285329,1399438177150,True,4,MIDDLE,SOLO,7,3,16,176,13241,11
1372308907,1399440583922,True,76,MIDDLE,SOLO,9,2,9,145,9935,9
1372355282,1399443284079,False,4,MIDDLE,SOLO,1,6,3,150,7221,6
1366420336,1399004964738,True,4,MIDDLE,DUO_CARRY,10,5,12,212,14988,8
1366406600,1399006994187,False,105,MIDDLE,DUO_CARRY,9,6,4,252,14289,10
1367511802,1399094836394,False,64,TOP,SOLO,6,5,4,213,11172,8
1368019365,1399137608240,True,61,MIDDLE,SOLO,5,0,6,180,10366,5
1368047404,1399139559285,True,38,MIDDLE,SOLO,4,1,6,187,10331,8
1368101483,1399142116367,True,236,BOTTOM,DUO_CARRY,12,0,1,155,10086,4
1369351334,1399229408929,True,105,MIDDLE,SOLO,6,5,2,192,10417,6
1369453624,1399232478481,True,4,MIDDLE,SOLO,10,2,8,165,11721,7
1369546391,1399235027761,False,7,MIDDLE,SOLO,15,9,5,222,15814,12
1369906546,1399254837589,True,4,MIDDLE,SOLO,16,10,4,288,19354,9
1369976383,1399257896095,True,126,MIDDLE,SOLO,2,5,8,208,11818,8
1370015204,1399260258300,False,69,MIDDLE,SOLO,7,7,2,282,15734,5
1370075255,1399263288568,False,64,JUNGLE,NONE,3,6,2,21,5624,5
1370176226,1399272903810,True,7,TOP,SOLO,9,7,8,170,11713,6
1370709999,1399327484153,False,58,TOP,SOLO,5,7,1,234,11237,6
1365388729,1398917124214,True,38,MIDDLE,SOLO,12,2,10,181,12489,9
1365425458,1398919299789,False,105,MIDDLE,SOLO,16,6,6,218,16810,10
1365472040,1398922258447,True,4,MIDDLE,SOLO,7,0,4,130,9050,5
1365491084,1398923955126,False,7,MIDDLE,SOLO,7,7,7,179,11334,4
1366109138,1398989177047,False,157,MIDDLE,SOLO,4,8,13,308,15754,17
1366214709,1398992282387,True,38,MIDDLE,SOLO,9,4,8,177,13281,7
1366264428,1398995063277,False,4,MIDDLE,SOLO,0,4,1,67,3264,0
1366352684,1399000235731,True,38,MIDDLE,SOLO,17,3,5,192,14286,7
1366390494,1399002268874,True,24,TOP,SOLO,10,2,9,225,14648,9
